#flows,time,epsilon,r_threshold,is_correlated,key,count_chern,byte_chern,pred,true
100,0.905075311661,0.001,0.01,1,s4-s5,0.00138170908544,1.72318466654e-12,0,1
100,0.905075311661,0.001,0.01,1,s3-s6,8.00290008335e-05,1.61830629531e-06,1,1
100,0.905075311661,0.001,0.01,1,s5-s6,0.0047757180139,3.55436093713e-07,0,1
100,0.905075311661,0.001,0.01,1,s3-s4,0.000241473411356,0.000241473411356,1,1
50,0.435346364975,0.001,0.01,1,s4-s5,0.018595068591,1.71083040509e-05,0,1
50,0.435346364975,0.001,0.01,1,s3-s6,0.0216573556691,0.00241513673634,-1,1
50,0.435346364975,0.001,0.01,1,s5-s6,1.34210390094e-06,1.34210390094e-06,1,1
50,0.435346364975,0.001,0.01,1,s3-s4,0.00316459693753,0.00316459693753,-1,1
50,0.485094070435,0.001,0.01,0,s4-s5,0.365395234303,0.000301396985857,0,0
50,0.485094070435,0.001,0.01,0,s3-s6,0.525839619627,0.00142926429088,-1,0
50,0.485094070435,0.001,0.01,0,s5-s6,0.300596285104,5.77258674233e-05,0,0
50,0.485094070435,0.001,0.01,0,s3-s4,0.365395234303,0.00142699684922,-1,0
50,0.367313146591,0.001,0.01,0,s4-s5,0.525839619627,0.0011941523944,-1,0
50,0.367313146591,0.001,0.01,0,s3-s6,0.365395234303,0.00836107009453,-1,0
50,0.367313146591,0.001,0.01,0,s5-s6,0.464599243804,0.000826754387511,0,0
50,0.367313146591,0.001,0.01,0,s3-s4,0.525839619627,0.000856137277928,0,0
50,0.454728126526,0.001,0.01,-1,s4-s5,0.663405887283,0.140631994574,-1,-1
50,0.454728126526,0.001,0.01,-1,s3-s6,0.365395234303,0.224002971638,-1,-1
50,0.454728126526,0.001,0.01,-1,s5-s6,0.826326598303,0.826326598303,-1,-1
50,0.454728126526,0.001,0.01,-1,s3-s4,0.525839619627,0.525839619627,-1,-1
100,0.951261281967,0.001,0.01,0,s4-s5,0.300894103794,5.56366797191e-05,0,0
100,0.951261281967,0.001,0.01,0,s3-s6,0.217904075128,9.65295743141e-05,0,0
100,0.951261281967,0.001,0.01,0,s5-s6,0.0127346672879,5.9208701735e-08,0,0
100,0.951261281967,0.001,0.01,0,s3-s4,0.140737488356,1.83343624301e-08,0,0
50,0.343578577042,0.001,0.01,-1,s4-s5,0.525839619627,0.078261915328,-1,-1
50,0.343578577042,0.001,0.01,-1,s3-s6,0.895964716108,0.740784735146,-1,-1
50,0.343578577042,0.001,0.01,-1,s5-s6,0.365395234303,0.365395234303,-1,-1
50,0.343578577042,0.001,0.01,-1,s3-s4,0.272736018262,0.203198347699,-1,-1
100,0.830518960953,0.001,0.01,1,s4-s5,0.00163180665411,9.71431487611e-09,0,1
100,0.830518960953,0.001,0.01,1,s3-s6,0.000253688544971,3.35613369593e-11,1,1
100,0.830518960953,0.001,0.01,1,s5-s6,0.00164024703315,9.16203678418e-07,0,1
100,0.830518960953,0.001,0.01,1,s3-s4,6.31091507332e-05,6.31091507332e-05,1,1
100,0.732133150101,0.001,0.01,-1,s4-s5,0.0261711817714,8.9176745719e-05,0,-1
100,0.732133150101,0.001,0.01,-1,s3-s6,0.0178179480135,0.0178179480135,-1,-1
100,0.732133150101,0.001,0.01,-1,s5-s6,0.196152397719,0.045675231885,-1,-1
100,0.732133150101,0.001,0.01,-1,s3-s4,0.201519881551,0.201519881551,-1,-1
100,0.849144220352,0.001,0.01,1,s4-s5,0.00611524097234,1.47363378566e-11,0,1
100,0.849144220352,0.001,0.01,1,s3-s6,0.000492780528674,1.46091587096e-11,1,1
100,0.849144220352,0.001,0.01,1,s5-s6,0.00403110411498,5.72648048807e-12,0,1
100,0.849144220352,0.001,0.01,1,s3-s4,0.0261722128432,8.2895754683e-05,0,1
100,0.803825378418,0.001,0.01,0,s4-s5,0.345253490487,0.000182021457234,0,0
100,0.803825378418,0.001,0.01,0,s3-s6,0.0851108173379,6.81968856202e-08,0,0
100,0.803825378418,0.001,0.01,0,s5-s6,0.0856283230078,0.000158954617962,0,0
100,0.803825378418,0.001,0.01,0,s3-s4,0.27650730557,2.38835174751e-09,0,0
100,0.937314748764,0.001,0.01,0,s4-s5,0.0178179480135,2.23248114076e-07,0,0
100,0.937314748764,0.001,0.01,0,s3-s6,0.112365286608,1.09361085247e-05,0,0
100,0.937314748764,0.001,0.01,0,s5-s6,0.0645522854513,1.12093228487e-06,0,0
100,0.937314748764,0.001,0.01,0,s3-s4,0.27650730557,1.12908819666e-05,0,0
150,1.36115980148,0.001,0.01,1,s4-s5,0.00205647144076,1.25760193337e-13,0,1
150,1.36115980148,0.001,0.01,1,s3-s6,0.0026923987403,4.77939659823e-12,0,1
150,1.36115980148,0.001,0.01,1,s5-s6,1.03986693462e-06,1.56596905442e-12,1,1
150,1.36115980148,0.001,0.01,1,s3-s4,0.0011144520664,0.000205696712839,0,1
100,0.900530576706,0.001,0.01,-1,s4-s5,0.394458895629,0.00344560399804,-1,-1
100,0.900530576706,0.001,0.01,-1,s3-s6,0.0396034751807,0.0261219488938,-1,-1
100,0.900530576706,0.001,0.01,-1,s5-s6,0.0545681227262,0.00413208900485,-1,-1
100,0.900530576706,0.001,0.01,-1,s3-s4,0.0545681227262,0.0545681227262,-1,-1
100,0.992284297943,0.001,0.01,-1,s4-s5,0.0799210991063,0.00863751198234,-1,-1
100,0.992284297943,0.001,0.01,-1,s3-s6,0.0461124424939,0.00132981646548,-1,-1
100,0.992284297943,0.001,0.01,-1,s5-s6,0.0237572640181,0.0152909735071,-1,-1
100,0.992284297943,0.001,0.01,-1,s3-s4,0.175539186952,0.175539186952,-1,-1
150,1.27299380302,0.001,0.01,0,s4-s5,0.0750846862795,4.95352367165e-13,0,0
150,1.27299380302,0.001,0.01,0,s3-s6,0.417250313412,3.4056278488e-10,0,0
