#flows,iteration,time,epsilon,r_threshold,is_correlated,key,#pres,o_f,count_chern[0]
10,5,0.0111737251282,0.001,0.01,1,s3-s6,2,0.5,2.0,2.0,2.0,2.0,s3,s2,s1,s5
10,5,0.0111737251282,0.001,0.01,1,s3-s4,2,0.5,2.0,2.0,2.0,2.0,s3,s2,s1,s5
20,5,0.0321629047394,0.001,0.01,1,s3-s6,2,0.5,2.0,2.0,2.0,2.0,s3,s2,s1,s5
20,5,0.0321629047394,0.001,0.01,1,s3-s4,2,0.5,2.0,2.0,2.0,2.0,s3,s2,s1,s5
30,5,0.0707461833954,0.001,0.01,1,s5-s6,3,0,0.000244140625,2.0,2.0,2.0,s5,s3,s2,s1
30,5,0.0707461833954,0.001,0.01,1,s3-s6,3,0.5,2.0,2.0,2.0,2.0,s3,s2,s1,s5
30,5,0.0707461833954,0.001,0.01,1,s3-s4,3,0.5,2.0,2.0,2.0,2.0,s3,s2,s1,s5
40,5,0.0847775936127,0.001,0.01,1,s5-s6,3,0,1.52587890625e-05,0.372778697097,2.0,2.0,s5,s3,s2,s1
40,5,0.0847775936127,0.001,0.01,1,s3-s6,3,0,0.00048828125,0.42763075233,2.0,2.0,s3,s5,s2,s1
40,5,0.0847775936127,0.001,0.01,1,s3-s4,3,0,0.000244140625,1.0,2.0,2.0,s3,s5,s2,s1
50,5,0.0997240543365,0.001,0.01,1,s4-s5,3,0,6.103515625e-05,0.360813447275,2.0,2.0,s5,s3,s2,s1
50,5,0.0997240543365,0.001,0.01,1,s3-s6,3,0,6.103515625e-05,0.971000058911,2.0,2.0,s3,s5,s2,s1
50,5,0.0997240543365,0.001,0.01,1,s3-s4,3,0,9.53674316382e-07,2.0,2.0,2.0,s3,s2,s1,s5
60,5,0.127566337585,0.001,0.01,1,s4-s5,4,0,6.103515625e-05,0.904686017997,2.0,2.0,s5,s3,s2,s1
60,5,0.127566337585,0.001,0.01,1,s3-s6,4,0,6.103515625e-05,0.0730770643368,2.0,2.0,s3,s5,s2,s1
60,5,0.127566337585,0.001,0.01,1,s5-s6,4,0,1.52587890625e-05,0.974015606426,2.0,2.0,s5,s3,s2,s1
60,5,0.127566337585,0.001,0.01,1,s3-s4,4,0,1.52587890625e-05,0.51391023579,2.0,2.0,s3,s5,s2,s1
70,5,0.179405450821,0.001,0.01,1,s4-s5,4,0,3.0517578125e-05,0.548266618634,2.0,2.0,s5,s3,s2,s1
70,5,0.179405450821,0.001,0.01,1,s3-s6,4,0,2.38418578756e-07,0.904686017997,2.0,2.0,s3,s5,s2,s1
70,5,0.179405450821,0.001,0.01,1,s5-s6,4,0,1.49011610392e-08,1.0,2.0,2.0,s5,s3,s2,s1
70,5,0.179405450821,0.001,0.01,1,s3-s4,4,0,4.76837157793e-07,1.0,2.0,2.0,s3,s5,s2,s1
80,5,0.201813220978,0.001,0.01,1,s4-s5,4,0,4.76837157793e-07,1.0,2.0,2.0,s5,s3,s2,s1
80,5,0.201813220978,0.001,0.01,1,s3-s6,4,0,4.76837157793e-07,0.668505756766,2.0,2.0,s3,s5,s2,s1
80,5,0.201813220978,0.001,0.01,1,s5-s6,4,0,5.96046446892e-08,0.806524831202,2.0,2.0,s5,s3,s2,s1
80,5,0.201813220978,0.001,0.01,1,s3-s4,4,0,9.3132218193e-10,0.548266618634,2.0,2.0,s3,s5,s2,s1
90,5,0.198000907898,0.001,0.01,1,s4-s5,4,0,1.90734863276e-06,0.683690021614,2.0,2.0,s5,s3,s2,s1
90,5,0.198000907898,0.001,0.01,1,s3-s6,4,0,1.86264513057e-09,1.0,2.0,2.0,s3,s5,s2,s1
90,5,0.198000907898,0.001,0.01,1,s5-s6,4,0,4.65660968196e-10,0.925890670177,2.0,2.0,s5,s3,s2,s1
90,5,0.198000907898,0.001,0.01,1,s3-s4,4,0,9.53674316382e-07,0.399374273918,2.0,2.0,s3,s5,s2,s1
100,5,0.25261092186,0.001,0.01,1,s4-s5,4,0,6.103515625e-05,0.809841416309,2.0,2.0,s5,s3,s2,s1
100,5,0.25261092186,0.001,0.01,1,s3-s6,4,0,1.49011610392e-08,1.0,2.0,2.0,s3,s5,s2,s1
100,5,0.25261092186,0.001,0.01,1,s5-s6,4,0,1.49011610392e-08,0.117730656718,2.0,2.0,s5,s3,s2,s1
100,5,0.25261092186,0.001,0.01,1,s3-s4,4,0,3.72529026029e-09,0.765319057953,2.0,2.0,s3,s5,s2,s1
10,6,0.0112826824188,0.001,0.01,1,s3-s6,2,0.5,2.0,2.0,2.0,2.0,s3,s2,s1,s5
10,6,0.0112826824188,0.001,0.01,1,s3-s4,2,0.5,2.0,2.0,s3,s5
20,6,0.0239999294281,0.001,0.01,1,s3-s6,2,0.5,2.0,2.0,2.0,2.0,s3,s2,s1,s5
20,6,0.0239999294281,0.001,0.01,1,s3-s4,2,0.5,2.0,2.0,2.0,2.0,s3,s2,s1,s5
30,6,0.0368916988373,0.001,0.01,1,s3-s6,2,0.5,2.0,2.0,2.0,2.0,s3,s2,s1,s5
30,6,0.0368916988373,0.001,0.01,1,s3-s4,2,0.5,2.0,2.0,2.0,2.0,s3,s2,s1,s5
40,6,0.0681490898132,0.001,0.01,1,s3-s4,1,0,0.00048828125,0.962232129069,2.0,2.0,s3,s5,s2,s1
50,6,0.0928115844727,0.001,0.01,1,s5-s6,3,0,6.103515625e-05,0.967192176354,2.0,2.0,s5,s3,s2,s1
50,6,0.0928115844727,0.001,0.01,1,s3-s6,3,0,3.0517578125e-05,0.739313886531,2.0,2.0,s3,s5,s2,s1
50,6,0.0928115844727,0.001,0.01,1,s4-s5,3,0,6.103515625e-05,0.208098358994,2.0,2.0,s5,s3,s2,s1
60,6,0.167505741119,0.001,0.01,1,s4-s5,4,0,0.00048828125,0.360813447275,2.0,2.0,s5,s3,s2,s1
60,6,0.167505741119,0.001,0.01,1,s3-s6,4,0,4.76837157793e-07,0.866453303662,2.0,2.0,s3,s5,s2,s1
60,6,0.167505741119,0.001,0.01,1,s5-s6,4,0,1.90734863276e-06,0.845821465941,2.0,2.0,s5,s3,s2,s1
60,6,0.167505741119,0.001,0.01,1,s3-s4,4,0,2.98023223447e-08,0.962232129069,2.0,2.0,s3,s5,s2,s1
70,6,0.12955904007,0.001,0.01,1,s4-s5,4,0,3.0517578125e-05,0.788331840259,2.0,2.0,s5,s3,s2,s1
70,6,0.12955904007,0.001,0.01,1,s3-s6,4,0,0.0001220703125,0.912986006158,2.0,2.0,s3,s5,s2,s1
70,6,0.12955904007,0.001,0.01,1,s5-s6,4,0,9.53674316382e-07,0.806524831202,2.0,2.0,s5,s3,s2,s1
70,6,0.12955904007,0.001,0.01,1,s3-s4,4,0,1.90734863276e-06,0.962232129069,2.0,2.0,s3,s5,s2,s1
80,6,0.196613073349,0.001,0.01,1,s4-s5,4,0,3.0517578125e-05,0.904686017997,2.0,2.0,s5,s3,s2,s1
80,6,0.196613073349,0.001,0.01,1,s3-s6,4,0,9.53674316382e-07,1.0,2.0,2.0,s3,s5,s2,s1
